,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
2017,5,True,"02 27, 2018",A3O3KF45YVTOGY,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. I am very satisfied with this purchase,I love the shoes and the description and photos were accurate,1519689600,,
2021,2,True,"02 25, 2018",A2UVALXRJ35D1A,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,They run big and are super uncomfortable and the soles squeak. They don't breathe at all.,Two Stars,1519516800,,
1703,5,True,"10 2, 2017",A246RG8KSPK5XS,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,Absolutely love these shoes and color!! They are perfect for running! I run roughly 4 miles 3x per week. This is my second or 3rd pair of this exact style. Fit is perfect!,Absolutely love these shoes and color,1506902400,,
771,5,True,"01 1, 2017",A3A90ECS7ALV4T,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",marysaw,love the lightweight and the fit,Five Stars,1483228800,,
2290,3,True,"08 26, 2016",A2YPMEQ0QQ2I50,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"These shoes look really great. However, slightly loose. The problems with lack of support arose when I exercised. It feels like there is little to no support in them. Possibly this is a shoe more geared for an office environment or short walking distances.",Unnacceptable. Zero support,1472169600,2.0,
663,5,True,"06 20, 2017",A3B23RZXRXYT9Q,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Babsly ,Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",1497916800,,
1949,5,False,"05 18, 2016",A2G9JO5SZ3GUXH,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Grey'}",TJ Amber,"These run large. I wear a 9.5 exactly in every shoe, but these I bought a 9, and the toe area is pretty wide plus plenty long even with socks. Very comfy and very nice looking shoe. I love them but glad I was able to try them on before purchasing.",and the toe area is pretty wide plus plenty long even with socks,1463529600,,
3070,5,True,"08 23, 2016",A12LDKOWDBPQTC,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Marci,These are my favorite walk around shoes! I can wear them all day and not be in pain! Love em!,Great for walking!,1471910400,,
1394,5,True,"06 13, 2017",A29ACU3O9IMICZ,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",SWS,Super comfortable and extremely lightweight. Great for crossfit!,Five Stars,1497312000,,
775,5,True,"12 29, 2016",A2JMHGCCBZPYP4,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,Great Gift - she loved it!  It's a nice shoe!,Five Stars,1482969600,,
1858,5,True,"01 7, 2017",A38Z4KJHHVY0AU,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,"Sizing was perfect as ordered. Quality appears good, still new, not too much more to report.",Correct size,1483747200,,
156,5,True,"03 28, 2016",A1WVSBL8J4ZESK,B001IKJOLW,"{'Size:': ' 7.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Magu,Excelente,Five Stars,1459123200,,
1189,5,True,"08 8, 2016",A36XF6818PQ4DJ,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sydney S.,These sneakers give me the motivation to workout because they feel so good and are great for any training,... me the motivation to workout because they feel so good and are great for any training,1470614400,,
1929,5,False,"07 22, 2016",AK1X6JAJ2L389,B0092UF54A,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",S. Vanhoose,"I bought a wide size of these at a local store and they are amazing!  Soft, comfy, with moderate support.  Not a cloud to walk on, but not minimalist.  The wide size is perfect for my wide feet with high arches.  The shoe tends to run about a half size long though, especially for Nike.  I am working on getting in shape, and these shoes feel good all day... No rubbing on my big toe joint or pinkie toe or heel.  Very pleased.",Great shoes,1469145600,,
1978,5,True,"05 22, 2018",A1T708NWV60HSO,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Beatrice Garcia,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200,,
2195,5,True,"03 12, 2017",AG1CF6PFNBOQH,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",anat,"The shoes are amazing,very comfortable and fit as expected highly recommended. :)",Amazing,1489276800,,
1825,5,True,"03 12, 2017",AG1CF6PFNBOQH,B0092UF54A,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",anat,"The shoes are amazing,very comfortable and fit as expected highly recommended. :)",Amazing,1489276800,,
2430,5,True,"02 12, 2018",A2UALK0MY7S3C2,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Energy/Mtlc Silver/Black'}",salina,i love these shoes.,Five Stars,1518393600,,
880,5,True,"04 22, 2018",A1VH37JYIIHE3F,B0014F7B98,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Margaret,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200,,
1682,5,True,"11 14, 2017",A2PYQN4T4LV0NP,B0092UF54A,"{'Size:': ' 9 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Brittany,"Great shoe! Outside arch is kind of high, but I'm still breaking them in. So I'm sure that will work it's way out. I originally ordered a 9, my regular size, and it was a tad too big. Returned and ordered an 8.5 and it fits perfect!",Consider sizing down 1 size,1510617600,,
2644,5,True,"12 28, 2016",A3LWEZO2OWFJX5,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",B.G. - Iliinois,"Bought these for my daughter and she loves them.  She tried them on at a retail store a couple months prior, so I knew her exact size.",Bought these for my daughter and she loves them. ...,1482883200,,
2825,5,True,"12 4, 2017",A1DX2WRQ2ZHAEK,B014IBJKNO,"{'Size:': ' 6.5 M US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,c,Five Stars,1512345600,,
2993,3,True,"01 31, 2017",AODFGQL9CC7G7,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",ZS87,Squeaky,Three Stars,1485820800,3.0,
2781,5,True,"04 3, 2018",A3RHNGQAZWUX01,B014IBJKNO,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Masher41,second pair. Comfortable and great for people with bunion issues or previous surgeries.  Sole wears great,staple sneakers,1522713600,,
105,4,True,"02 21, 2017",A1Y01U6OZLZE7I,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Heather Devine,"Very comfy. If they had pockets, theyd be awesome! I bought these for me to lounge around in and my husband has stolen them. I might have to buy another pair!",Comfy and warm.,1487635200,,
2669,5,True,"11 7, 2016",A2FCRNY9C46Q4H,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Darlene Christ,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica pain that goes into my feet I have difficulty finding the proper support and comfort in shoes I would recommend these most definitely.,These are as far as comfort goes the most comfortable pair of sneakers I have I suffer from sciatica ...,1478476800,3.0,
1137,2,True,"12 16, 2016",A1R7S4XNZLSLBH,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Wollstonecraft,I returned these as they were not true to size. They ran large.,Not true to size,1481846400,,
1846,5,True,"01 22, 2017",A8I41EKH4UI1Y,B0092UF54A,"{'Size:': ' 9.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",SLM,Great arch support and cushion both for the heel and ball of the foot. Great aerobic shoe!,Nice Support,1485043200,,
3068,5,True,"08 27, 2016",A2MIBT81MX859C,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I workout at the local crossfit and find that these shoes help give me good support  with my endurance workouts.,... crossfit and find that these shoes help give me good support with my endurance workouts,1472256000,5.0,
1307,3,True,"11 30, 2017",AERFS3FMQJJ9L,B009MA34NY,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"Very nice shoe, just a bit to snug/small for my foot. The Flex wire really makes it the shoe fit tight to your foot. I need more ""wiggle"" room in my footwear, otherwise I would have kept them.",Fits snug,1512000000,,
2390,5,True,"04 26, 2018",AHZ8GGXF4BCNP,B010RRWKT4,"{'Size:': ' 9.5 M US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Melissa Williams,Love these shoes.. they are so comfortable.,Five Stars,1524700800,,
2298,5,True,"07 27, 2016",AIM9MWMG87AWG,B005AGO4LU,"{'Size:': ' 5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dennae,Size 5. Very comfortable shoes. Love!,Very comfortable shoes. Love,1469577600,,
2114,5,True,"07 15, 2017",A3O0UBMD8CSF1V,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Jennifer S. Flack,Love this product.  Great fit.,Five Stars,1500076800,,
2958,5,True,"03 29, 2017",A3EOYFVP68048C,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Judy,I really love these shoes.  They are attractive and very comfortable.  They work well for my daily workout and fit well.,Attractive and fit well,1490745600,,
1252,5,True,"04 16, 2018",A1B3W4RSJ1CJEO,B009MA34NY,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Kteel717,"love these shoes. Workout in them 3-4 times a week at the gym. I do treadmill, stairmaster, cardio classes and weight lifting. lightweight and versatile shoe.",Great shoe for the price!,1523836800,,
731,5,True,"03 14, 2017",A3B5TYITM5FKRO,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Jonika R.,Loved the products and services!!,Five Stars,1489449600,,
711,5,True,"04 8, 2017",A2AGT9INDKDK6B,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them!  I ordered an 8.5 because I usually wear that size but these are a bit big. I wish I ordered an 8. They are really comfortable and I enjoy wearing them.,"Look amazing, runs slightly big.",1491609600,,
2505,4,True,"08 11, 2017",A1J3XYI0M1D0LW,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",ellen,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600,,
253,5,True,"09 20, 2017",AGT48Z76ZQSQU,B001IKJOLW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black'}",Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600,,
1506,1,True,"12 15, 2016",A3PTZ7IHGU9BA8,B009MA34NY,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/Red Bronze/White'}",Amazon Customer,wrong shoes,One Star,1481760000,,
2009,5,True,"03 19, 2018",A3UTTXFSBNV2V7,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Mary,My knees were bothering me during HIIT workouts so i  purchased these shoes after researching many styles.  Fit true to size and are lightweight.  My knees feel better so so hard so good.  They are cute in too!!,My knees feel better so so hard so good,1521417600,,
287,5,True,"07 18, 2017",A87LWEOT3ZJU7,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Amazon Customer,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000,,
1840,4,True,"02 8, 2017",ABWHIDHK8JSRD,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,
1911,5,True,"09 18, 2016",A218T4MO2D9DF3,B0092UF54A,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Very comfortable shoes. I have wide feet with falling arches. These help both and are comfortable enough that I can be in them all day long.,Very comfortable shoes. I have wide feet with falling arches,1474156800,3.0,
818,5,True,"09 23, 2016",AZ3KLARHNWMNZ,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",PomeLo,fits perfect,Five Stars,1474588800,,
2007,5,True,"03 21, 2018",A36UF843501J4Y,B005AGO4LU,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Alisha K. Casey,I love them! They fit perfect and are very comfortable!!,Five Stars,1521590400,,
1804,4,True,"04 5, 2017",A2Q6OH5LUQXPFV,B0092UF54A,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Very comfortable.,Four Stars,1491350400,,
1149,4,False,"11 21, 2016",AUDAQGK21DH1Z,B0014F7B98,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Yusra,"i bought a pair from DSW for 50$ and they are very comfortable but i bought a size 6.5 when I normally where a size 7.  and even the 6.5 feels a little roomy.  I have wide flat feet btw.  im not sure if I will keep them even though i love their look and comfort.  I've been having feet problems while taking a gym class and I think they won't give me enough support when running.  they're great for wearing at home or gym and doing exercises in one place- extremely light weight and flexible, but i don't know if they'll last long if you use them everywhere else.  :(  i really like them but i cant just buy 2 different shoes.
also, i really like the strings inside the lining on the side of the shoes to adjust and make the shoe fit snug. it makes me feel secure :D",very comfortable but limited use,1479686400,,
2006,5,True,"03 22, 2018",AHQZL3LSIR57E,B005AGO4LU,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Donna Rische,Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,1521676800,,
1435,4,True,"04 5, 2017",A2Q6OH5LUQXPFV,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Very comfortable.,Four Stars,1491350400,,
2428,5,True,"02 14, 2018",A13W5DGU9QF721,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Marjorie J. Moore,Love these comfy shoes. they fit like a glove.,Five Stars,1518566400,,
1103,4,True,"02 8, 2017",ABWHIDHK8JSRD,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ddsmith8,"I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient. After getting 2 blood blisters I did some research and found out cross trainers would be more appropriate which is how I ended up buying this pair. They are slightly longer in look then I  would like but I think that is typical of cross trainers. Also, the lacing is done in a way that allows you to tie too tightly if you're not careful (my toes were tingling during one particular work out when I had done this). Other then that I am very happy with the shoes.",They are slightly longer in look then I was would like but I think that is typical of cross trainers,1486512000,4.0,
286,5,True,"07 18, 2017",A37EEIAK5YJGTS,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Black'}",myrtlyn Allen Skeeling,Nice,Five Stars,1500336000,,
1327,5,True,"10 25, 2017",AF70T61UO8MCD,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' White/Metallic Silver/Black'}",Deb Lyon,Great shoes,Five Stars,1508889600,,
1769,4,True,"05 29, 2017",AJWKZNI5VHW86,B0092UF54A,"{'Size:': ' 9 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Carol-Anne Quinn,I have wide feet and these were too narrow but very nice looking.,Nike,1496016000,,
22,5,True,"06 24, 2015",AW8UBYMNJ894V,B000V0IBDM,,Cognizant Consumer,A little more cushion than the Powerstep Protech but the arch is maybe just a little lower. We love both styles. Excellent for plantar fasciitis and neuromas.,Great comfort!,1435104000,,
200,5,True,"02 12, 2018",A2UALK0MY7S3C2,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",salina,i love these shoes.,Five Stars,1518393600,,
2525,5,True,"06 30, 2017",AKY3EYDEZVW6C,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",AmazonAbuser,Perf.,So Perf.,1498780800,,
