,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
4559,5,True,"02 28, 2015",A3DA9MP7OGLPC0,B001OHV1H4,{'Size:': ' 38'},verenice,,Five Stars,1425081600,,
2143,5,True,"03 6, 2013",AE06QZ0NCSBBO,B000URXP6E,{'Size:': ' 10.2 oz'},rose gardner,This is by far my favorite fragrance!  Bath gel lasts for quite some time. I would recommend this product to anyone.,Lolita Lempicka perfumed foaming shower gel,1362528000,3,
2096,5,True,"08 9, 2013",A115LE3GBAO8I6,B000URXP6E,{'Size:': ' 8'},Leslie A. Pritchard,This cream smells incredible and has made my skin so soft.  Try the coordinating hand cream and massage cream.  Love it!,Awesome,1376006400,,
2461,3,True,"09 2, 2016",AIPW346SC1MMK,B0012Y0ZG2,{'Size:': ' 1'},Leslie Handley,"This product is a great deal. They don't sell this in the salon anymore, you can only find it online. It is a great product if you are looking for a shine. It did not work well as an anti-frizz product.",This product is a great deal. They don't sell this in the salon ...,1472774400,,
3899,5,False,"06 19, 2014",AX5SY5C2R0LRV,B0012Y0ZG2,{'Size:': ' 286'},Tangela,"""Oh my goodness"".. This is the most wonderful body wash ever.. It has to be the best thing since herbal essences.. at least the Japanese version, and i'ts peach.. Oh my God, it smells so good. You'll never want to get out of the shower.  I used it all up in like a week. It was like addictive. I love it. 5 stars... I'll buy it again and again I can't get enough of that smell!","""Absolutely wonderful""",1403136000,,
906,5,True,"06 15, 2017",AIRQ4VAXVPAP4,B000FI4S1E,,Amazon Customer,Very good fragrance. A good nature smell rather than just a cologne type smell. My favorite of the series.,Great choice.,1497484800,,
2372,5,True,"02 28, 2017",A1JJBKKS6FCOQJ,B0012Y0ZG2,{'Size:': ' 351'},Claudia Sanchez,These are my favorite eye shadows! Box even comes with instructions. Love it!,Five Stars,1488240000,,
4609,5,True,"07 13, 2014",A1IGBEWKIVXYFL,B001OHV1H4,{'Size:': ' 50'},Kathryn A. Stefaniak,Making waves curl defining shampoo really is great for my perm.  It keeps my curls nice and curly.  I use it once a week usually and my perms last so much longer by using it.  I don't use any other product other than the shampoo and conditioner and my hair looks like it has a natural curl to it.  I highly recommend Making Waves shampoo.,Awesome shampoo for curly hair and perms,1405209600,,
2451,5,True,"09 28, 2016",A2BYQUQ8ITJTE8,B0012Y0ZG2,{'Size:': ' 235'},film,"Before i used this my main Body wash was Old Spice, after i started using this and feels refreshing and clean I like to go between the other kinds of Dial Soap over all happy with the product.",Great,1475020800,,
818,5,True,"07 18, 2013",AYORX1AK30JMB,B0009RF9DW,{'Size:': ' 191'},Westy,"Great product! I use it on my face, neck and arms after shaving. My skin feels great and my eyes don't sting when I perspire.",Nice!,1374105600,,
721,5,True,"09 19, 2014",A2ANZE8NVU7BCO,B0009RF9DW,{'Size:': ' 186'},Glamour Girl,"I love this shower gel, tiny bit makes super sudsy.",Five Stars,1411084800,,
4122,5,True,"11 26, 2014",A1XCVKQ7EUU8TS,B0013NB7DW,{'Size:': ' 7 Ounce'},Jeffery L. Richardson,"Hi reader, I have used this product since the early 60s and nothing has changed.  It makes the electric razor glide across the skin
without dragging.  It seems to set-up the beard better than any other way.  Now I'm sure some company has copied it somehow, but
I like the clean smell and how it works, so I don't look for any other stuff.  Great Product!",Close shave,1416960000,19,
933,5,True,"11 3, 2016",ASL42Q7LYJWFV,B000FI4S1E,,Janet Roseblatt,Tried many but this is the one to buy.,A favorite shower bathing gel.,1478131200,,
2947,5,True,"01 16, 2014",A26CEJL5AR4U3B,B0012Y0ZG2,{'Size:': ' 125'},fairlind,"I love Pure and Basic Body Wash in general, some scents better than others.  I wasn't sure about this one at first, I thought it was a faded scent, perhaps due to age.  And then, at some point, I got a whiff of my hand.  Wow.  Yum.  Yes, it's a foodie smell, but this one I like.

As for the cost, this container is almost 3x the size of the Pure and Basic regular sized containers, so I didn't feel the price was disproportionate, especially since this particular scent has been discontinued and is hard to find.",Nice!,1389830400,,
2037,5,False,"12 20, 2013",A1VY8FIKPTP6AZ,B000URXP6E,{'Size:': ' 13.5 Fl.Oz.'},kim harris,"I brought the body lotion and showel gel and it just smells like the best egyptian musk I've ever smelled. I get compliments all the time! I went back to the store that I brought it from but they haven't gotten any more in. I got both items for the price of just the lotion on amazon. If I have to pay full price, then that is what I will have to do because if something smells good on your body, why not keep it smelling great!",Smells wonderfully good!,1387497600,4,
3639,5,True,"11 4, 2015",A18E4UPIBMJNVZ,B0012Y0ZG2,{'Size:': ' 5'},Roger S. Leblanc,Fabulous and cheaper than down in Disney World,Five Stars,1446595200,,
390,5,True,"10 3, 2014",A3TXZIWV9XZLMR,B00006L9LC,{'Size:': ' 32'},Nelya,I love this Shampoo and told my friends about it.,Five Stars,1412294400,,
5017,3,False,"09 17, 2017",A19XMHRB3G4DIR,B019FWRG3C,{'Color:': ' Linen Water With Sprayer'},AnAmazonCustomer,"I'm only giving this a neutral rating because it smelled lovely but arrived crushed, leaking and unable to be used. Very nice light fragrance - non irritating which is unusual as I tend to have a lot of allergies. This is not overpowering. Has an almost romantic and nostalgic fragrance.",Broken crushed bottle but nice fragrance - light and not overpowering.,1505606400,,
4468,4,True,"01 6, 2016",A2EIK3QR1822Q4,B001OHV1H4,{'Size:': ' 15'},Forensic Nut,Very good product for fine/thin hair.  Does help with texture and thickness.,Four Stars,1452038400,2,
3417,5,True,"11 14, 2016",A35TPYOPNIDM7,B0012Y0ZG2,{'Size:': ' 55'},Amazon Customer,"Great smell and good product. I don't know that it moisturizes our daughters hair as much as we'd like, but the Tangle Taming Conditioner is a good follow-up for this shampoo.",Good Product!,1479081600,,
688,5,True,"01 28, 2015",A2LFGBMPZPSAMV,B0009RF9DW,{'Size:': ' 123'},Katie Miller,"Oh my god... I love Britney spears for one... And this collection !!! I can spritz some of the perfume on, or soak in the tub with the bubble bath, and come out smelling like a vanilla fairy goddess. Such an amazing mix of scents in one spray!!!",My favorite perfume.. the set is even better!!!,1422403200,,
2895,4,False,"07 9, 2014",AM8B1RWTFOE38,B0012Y0ZG2,{'Size:': ' 39'},Victor hugo palomera,Ok,Four Stars,1404864000,,
4946,4,True,"12 28, 2014",A1EGCED01USBA9,B00W259T7G,,khristina jackson,"Upon recieving this soap..I was confused in part to the picture on the site,was one of a dark pink solid bar. No rosy scent at all just smidgents of rose petals. Weleda has a stronger scented 3.5 bar if that's what you desire. Big bar..",not a rose in sight but HUGE bar,1419724800,,
1159,5,True,"12 26, 2013",A2S1BDB8QFVSQ2,B000FI4S1E,,Laura Paige,"I am so disappointed that Avon discontinued this item because this is a great cleanser.  Scents are great, love the particles for cleansing and the fact that it does not break my skin out like many of the heavily perfumed items from the Body shop and Bath & Body Works. Great stuff, wish I could buy it buy the case!  Thanks for Amazon sites still offering it!",Best stuff!,1388016000,,
4460,5,True,"01 24, 2016",A1WMNCCFKM2A4Z,B001OHV1H4,{'Size:': ' 108'},Bill Ummel,Great product great price,Five Stars,1453593600,,
5187,5,True,"12 24, 2014",A1SW8WT1S0GHQV,B00HLXEXDO,,CJ,I really appreciate the rapid delivery on my item. It was better than expected.,quick delivery,1419379200,,
1049,5,True,"04 29, 2015",A1NP222Y17P9N3,B000FI4S1E,,Nancy May,Wonderful product and quick delivery!  I couldn't be happier,Five Stars,1430265600,,
4993,5,True,"07 19, 2015",A2EM4MVIU5Z0KD,B019809F9Y,{'Size:': ' 3 Ounce'},jennifer johnson,good,Five Stars,1437264000,,
4977,5,True,"07 19, 2013",A3NFZN1GS1RKR9,B00W259T7G,,Mintea,"Long lasting, high quality soap, wide spectrum of scents... Leaves skin incredibly soft and fragrant. Pricey, but worth every penny",Excellent Product,1374192000,,
4199,5,False,"05 14, 2018",A3OTFWV6920FT,B001OHV1H4,{'Size:': ' Shampoo'},Vee,Great product! No complains.,Great product,1526256000,,
4005,5,True,"08 13, 2013",A10JB7YPWZGRF4,B0012Y0ZG2,{'Size:': ' 45'},Amazon Customer,"I continually get compliments on how wonderful I smell whenever I have used this product- especially when using it with the body lotion. I bought this product at Bath and Body during one of their annual sales a year ago and now they no longer carry it. However, other dealers have it online for $ 45 and the lotion for $45  up to 95? I don't know why Bath & Body stopped selling it.",Heaven !,1376352000,,
378,5,True,"12 11, 2014",A2N52EPR60UCHN,B00006L9LC,{'Size:': ' 367'},gary walters,"my wife loved it ,and thanked me ,she gets good coments all the time.",Five Stars,1418256000,,
4271,5,True,"06 9, 2017",AJ61AXPLR0WYY,B001OHV1H4,{'Size:': ' 351'},Sandra Thomas,"It's Bare Escentuals, 'nuff said!",Five Stars,1496966400,,
1919,5,True,"11 4, 2014",AE7U89M0RXP0W,B000URXP6E,{'Size:': ' 17'},Kathy Meletis,Nice product.,Five Stars,1415059200,,
1774,5,True,"08 15, 2015",A1TRRL3F84BJNJ,B000URXP6E,{'Size:': ' 1'},Di,Excellent!!  Love the product not sticky and great price!!,Excellent!! Love the product not sticky and great ...,1439596800,,
5003,1,True,"10 9, 2013",A3VLTT45T236B,B019809F9Y,,W. Taylor,"Williams Lectirc Shave is a great product that has served men's electric shaving needs for several decades!  BUT DON'T buy it here!  WHY?  I didn't pay close enough attention to the prices vs weight and when it arrived I was really angry!  This is the 3 ounce travel bottle that you can sometimes find in you local drug store for about $2.50, NOT $5.62!!!  For $5.48 - $5.85 you can buy the 7 ounce bottle at every drugstore in your town or on line at CVS.com or Drugstore.com or any other online national drug store chain.  DON'T GET RIPPED OFF BY THIS SELLER!!  YOU ARE PAYING TOO MUCH FOR WHAT YOU GET! THE PRICE SHOULD BE FOR THE 7 OUNCE BOTTLE AND NOT THE 3 OUNCE BOTTLE.  RIP OFF!!!!!!!!!!!",RIP OFF! DON'T BUY THIS FINE PRODUCT HERE!!!,1381276800,18,
4412,5,True,"04 22, 2016",AUBJHP5EYBWWT,B001OHV1H4,{'Size:': ' 1'},ursovain,Great anti-frizz product!,Five Stars,1461283200,,
3386,5,True,"01 17, 2017",AT2F2DJ7RELJI,B0012Y0ZG2,{'Size:': ' 27'},Mary Beadles,These are great!  They smell wonderful; they feel great on your skin; and they last a long time.  They make great gifts!,These are great! They smell wonderful,1484611200,,
4814,5,True,"03 15, 2016",A3DA04UMF6N2F9,B00RZYW4RG,,Amber Cameron,Love it !!!! It actually came early!,Five Stars,1458000000,,
1277,3,True,"09 8, 2007",A3SMR4HRFJARSC,B000GLRREU,{'Size:': ' Ultra'},ChristineMM,"When I was a child our family bought the first WaterPik that came onto the market. The whole family used it for many years. The area where the water came out was small and the spray could be directed easily. It did not make a mess. It was fantastic for cleaning my teeth, which had braces.

Now that my son has some orthodontia, the dentist suggested using a WaterPik.

This thing is unbelievable. The spray comes out so fast and the spray is so wide, that it makes a huge mess. Even I, a coordinated adult, have a hard time using this without spraying down the bathroom walls, mirror, and countertop. This is a mess. I am worried the wallpaper will be ruined and will begin peeling off.

Tip: Put the device in the mouth, then turn it on. Try to use it with your mouth closed or nearly closed and shut it off before you remove it from your mouth.

After reading other customer reviews, to prevent possible leakage, we take the unit apart and dump out the water after each usage.

Do your research regarding other models available as well as this one. The customer reviews here on Amazon are eye-opening.

I wish they made the WaterPik like the original ones that lasted for many years and were easier to manage.

Update: One child has been using this for 16 months and it is still functional.

Note on my star rating: For effectiveness for the job I'd rate it 5 = I Love It but for the mess I rate it a 1 = I Hate It which averages out to 3 star rating = It's okay.",What a mess! Not the same as the original!,1189209600,30,
1677,5,True,"02 16, 2016",A1N1FL81IAC7IR,B000URXP6E,{'Size:': ' 16.8 Fl.Oz.'},Brian,Mom loves it!!,Five Stars,1455580800,,
4269,5,True,"06 17, 2017",A309W2EPFGXK7P,B001OHV1H4,{'Size:': ' 57'},raisa poltun,thanks,Five Stars,1497657600,,
4995,5,True,"03 3, 2015",A914TQVHI872U,B019809F9Y,{'Size:': ' 7 Ounce'},An Educated Consumer,"Writing this review for my husband...this is his favorite pre shave product.

The price is also the lowest for the 7 ounce size he has found.",My hubby's favorite pre shave...,1425340800,3,
