,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,vote,image,review_clean
1848,1878051,5,True,"03 2, 2016",A3NRDR1L52MIS8,B00LOXURO6,Nilsa,Love it a little hard at first but if you keep using it you will get better,Five Stars,1456876800,,,,use good get love first little hard keep
1849,2078816,5,True,"04 25, 2018",A1118RD3AJD5KH,B00U2LNQU8,DL,awesome,Five Stars,1524614400,"{'Size:': ' 75 Centimeters', 'Color:': ' Pink'}",,,awesome
1850,23651,5,True,"01 23, 2013",A2AR2G8F5J61EE,B0001WP22S,DISC 1/2,great 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 1 more words required,"awesome, seriously buy this!",1358899200,{'Color:': ' Blue'},,,require word great
1851,781030,5,True,"07 15, 2014",A1VTUNXV8X0QQQ,B001QL13YY,Scott W.,Excellent....I'd expect nothing less from Eotech.,Five Stars,1405382400,,,,eotech le nothing expect excellent....i'd
1852,254936,5,True,"12 4, 2014",AW1I0GXDQB8JX,B000OF5LWS,kbrewer1113,does the job and very strong,Five Stars,1417651200,,,,strong job
1853,2555445,3,True,"09 21, 2016",A2QYJJQYAVWQOT,B001GSGKWM,Max Saguier,Mor or less,So so,1474416000,,,,less mor
1854,2832483,5,False,"07 6, 2016",A2BCDNVFISRQZ0,B01F71UNSK,Tammy Horton,"This is an amazing bike light!!! I have never seen such a bright flashlight. I purchased two, one for myself and my husband. The light works perfect, the bracket is strong and tight. We are delighted with our purchase! Buy with confidence.",Amazing Bike Light,1467763200,{'Color:': ' L2-bike light'},,,tight never bright amaze bracket light two flashlight purchase purchase see buy delight one confidence strong perfect work bike husband
1855,2766079,3,True,"08 9, 2015",ADPHN7E8TRL8D,B00RSS9Q2A,Jim Franzen,I have large hands and this allows me to grip the gun better. The fit leaves much to be desired though !!!,... hands and this allows me to grip the gun better. The fit leaves much to be desired though,1439078400,,,,leaf large much gun fit hand desire good though allows grip
1856,1857369,5,True,"10 11, 2016",A3MF0SMZ8ICCNX,B00L2IT6U4,Edwin Munt,I like them a lot. They are comfortable and good quality. They seem a little on the baggy side tho.,I like them a lot,1476144000,"{'Size:': ' 34 x 32', 'Color:': ' Fossil'}",,,comfortable baggy seem tho lot quality little good side like
1857,122994,5,True,"08 27, 2014",A1JSBQXEDAORAS,B000EH2RLE,Madeline L. foley,Great.,Five Stars,1409097600,,,,great
1858,866993,5,True,"07 16, 2014",A2XY34OH4MEJ37,B002EW6ZCY,Arthur S.,ok,ok,1405468800,{'Color:': ' Black'},,,ok
1859,2536709,5,True,"05 23, 2018",AZHBDXL5A4WYD,B0015I0GE6,Lukasz Olczyk,"Does what it promises, enough said :)","Does what it promises, enough said :)",1527033600,{'Style:': ' 20-Ounce'},,,say promise enough
1860,1243188,5,True,"03 19, 2014",A1D3BMGCRPZCFI,B006ERSAMI,Michael Mann,"Great design great look great performance.  As a bicyle tourist space and weight are very very important, this set helps with both.  Easy to use and clean on camp stove,",Great design great look great performance,1395187200,,2.0,,stove important help great use camp performance design set clean weight look bicyle space tourist easy
1861,501569,5,True,"08 24, 2017",A3KJKJAOA8W794,B0010F99WO,Amazon Customer,as it should be,Five Stars,1503532800,{'Size:': ' 8/0'},,,
1862,1407323,5,True,"04 25, 2018",AMFMVWHYF2Q6T,B009P4V2FO,D. Aksamit,"These are a good deal for the price!  We needed them to help accessorize our homemade Packers end table, and they didn't disappoint.  They are not super high-end coasters, but 4 for $22 is definitely a good price!","Good value, good quality.",1524614400,{'Team Name:': ' Green Bay Packers'},,,high-end good definitely coaster super price accessorize homemade disappoint help end packer need table deal
1863,168434,5,True,"06 3, 2015",A1U7P3X7AUKEER,B000GX3ILO,tito,nice,Five Stars,1433289600,{'Color:': ' Silver'},,,nice
1864,482319,5,True,"11 18, 2011",ATV1LVNEECNA3,B000XTI15Y,Erik Gregg,"Other reviewers said theirs were marked up.  Mine came in plastic and had no markings on it - could be used on a brand new table build (which I'm considering).  I've been throwing dice against it, and it works great.  I have it standing on its own (it's super-heavy) on my practice table, and it's stable and throws the dice back at you no problem.",Exactly what I wanted,1321574400,,3.0,,dice plastic reviewer stable use super-heavy problem build i've great i'm consider mine come marking stand say brand practice could throw throw new back work table mark
1865,2429474,5,True,"06 7, 2016",A1C9YW0L79Q8XL,B01E4YVCOA,Charles Kincaid,"Big enough, but still compact and sturdy. I will probably get another one for my .22.",Light weight works great.,1465257600,,,,one big get another still sturdy enough probably compact
1866,24163,2,False,"08 29, 2012",A1JY3S6CGCOG5C,B0000DGGPT,momK,"Bought it for my son! Looks nice at first, but rusts easily if it gets wet. I used it for my son's bathroom and a few times my son did not put a plastic bag inside of it and I guess it got wet and rusty. Other than that its a nice size wastebasket and colorful!",steelers wastebasket,1346198400,,,,look nice bathroom plastic rusty buy use time first wastebasket rust wet size son get put bag son's get guess colorful inside easily
1867,160880,5,True,"02 6, 2016",A2R17EWADAI4M6,B000GCRWCG,DENNIS  RICHARDSON,Thanks,Five Stars,1454716800,,,,thanks
1868,2145483,4,True,"10 3, 2016",AD89VLN5TXS5,B00XORWRIY,Real Test,Looks good and is made of heavy gauge steel.,Four Stars,1475452800,,,,look steel good make gauge heavy
1869,2507375,5,True,"05 4, 2018",A2G1QV9K50FCTQ,B000GX80WQ,Michael Owings,Just took these out to the range last night. Very easy to see shots out to 30 feet (which is about the limit that I practice at.) Would probably be ok out to 50 or 60 -- but I'm not accurate to 6 inches at tat distance,Very easy to see shots out to 30 feet (which is ...,1525392000,{'Size:': ' PACK'},,,distance tat foot take limit probably accurate i'm range would ok shot practice inch see night easy last
1870,1728222,5,True,"08 18, 2016",A13VUYFQOOCDMX,B00HFZU85U,J. A.,I use it to torture the family. I can't say good it works for Turkeys (but it sure sounds like one) but the dogs go nuts and so do the kids!,I can't say good it works for Turkeys (but it sure sounds like ...,1471478400,,2.0,,can't nut sound good kid torture sure use like dog go one say work family turkey
1871,890905,4,True,"10 7, 2015",AI7KU2NR9KH1Y,B002S3YXNW,Freaky Fredy57,Nice I have a 75 Gal. Tank and it reachs the bottom with extra length.,Four Stars,1444176000,{'Size:': ' Medium'},,,bottom nice extra length gal reach tank
1872,794892,5,True,"08 18, 2016",A1LE007FGAYY4L,B001TF8UY8,Joshua Smith,"Light. compact, gets super hot, cooks things fast, and easy to use. That's the quick and dirty. Shut up and get it if you've got reservations. I'm an avid camper and outdoors man and for the price, it can't be beat!",Just get it...,1471478400,{'Color:': ' Black'},,,can't get man quick use cook dirty i'm super price light avid get shut thing that's outdoors compact camper beat get reservation hot easy fast
1873,1204582,5,True,"11 29, 2012",A1JES3FQ2UJ9F5,B005QPBR9W,Matt H,"I've purchased my fair share of pistol/rifle lights.  For the price, this beats out my whole lot of pistol lights.  Pros: Its actually 150 Lumens (tested)   Its aluminum construction   Quick detach lever that WONT snag on clothes   Its LED as appose to incadescent bulb  Cons: Activation button is on bottom (Easy to activate with Finger BTW)  That CON being said, I had no problems keeping the lights OFF, in holster, tried banging it around in holster to turn on, no dice.  Very well worth the money.",This is a nice light,1354147200,,,,appose incadescent bottom problem btw pro dice pistol finger snag lever detach con quick pistol/rifle worth i've construction bulb price around button light money lead aluminum bang try purchased clothes lumens activation say holster con fair keep share test well actually lot turn activate wont beat easy whole
1874,1614318,2,True,"04 16, 2016",A3JEOBTJKTYGNH,B00EBN9TTA,missinglink,These will work with some major re-engineering.,Wouldn't buy again,1460764800,,,,re-engineering work major
1875,2330058,4,True,"07 25, 2016",A145JKCJUF0KHG,B018TGXC5G,Artem Russakovskii,"I was afraid this lantern won't be bright enough, and it really isn't once it loses a bit of charge, but on full charge or with batteries, it's plenty bright for using inside a tent while camping.  I'm knocking a star off because it's cheaply made and while it looks like the handles lock it down when folded, they really don't, and instead half the time push off against the plastic and create a small gap, which turns the light on and drains the batteries.",Decent cheap lantern,1469404800,{'Color:': ' 702/Black'},,,camp look create enough fold plastic bright star i'm bit small cheaply light full afraid inside loses like instead time gap battery charge really handle lock use turn half drain knock push lantern make tent plenty
1876,488669,4,True,"08 29, 2014",AEIABA0HUO4EO,B000YDK968,Team Kics,"It's works pretty good, better than anything else I've tried, however I still get sweat in my eyes when things are really humid.  I live in FL and I guess it's too much even for the GUTR.  That being said it works most of time and I'm happy I bought it.",Works pretty good!,1409270400,{'Color:': ' Frost'},,,else get fl live good sweat buy much i've eye i'm good time try happy say however thing really still guess humid work anything even gutr pretty
1877,524381,3,True,"03 17, 2015",A1NBNULIMWYXND,B00130AKEM,Prepped,"Love this things function, BUT the digital timer on this unit is crap and stops working for no apparent reason.  Judging by my internet reading, I'm not the only one that's experienced this problem.  Specifically, the display and feeder continues to work, but all buttons stop reacting, so further time / feeding adjustments are impossible. The replacement timer costs nearly as much as buying a whole new unit, which just seems ridiculous.  Also, the Internet (email) response from Moultrie is non-existent.  All in all, the feeder does a good job, the varment cage does a decent job of fending off squirrels and raccoons too.  I've got dozens of game cam shots w squirrels hanging off the cage grasping into the feeder without much success. If they toughened up the timer or made the timer available at a reasonable price, it'd be a much better buy.",Only complaint is the timer durability.,1426550400,,2.0,,internet email reading much cost feeder i've work reasonable stop function job specifically unit react non-existent replacement experience button seem problem buying stop good nearly shots thing judge that's one love new success make whole reason good digital continue price timer display time grasp cam get dozen raccoon buy also game response decent crap ridiculous adjustment cage hang i'm squirrel work toughen without apparent impossible fend it'd available varment moultrie feeding
1878,1617841,5,True,"01 10, 2017",A1BT512U32R3WP,B00EFY9F1C,Dario Suarez,Awesome racket for the price,Five Stars,1484006400,{'Size:': ' 1 Racket'},,,price awesome racket
1879,279251,4,False,"01 6, 2017",A1U9ZZ59ZMCTMA,B000Q9BOF0,JRC,"This is my second knife above $40. The first being my Piranha P1. Mine is 154cm sheep's foot. The Piranha was more from where I purchased but when looking the Benchmade offered this and the sturdy feel in hand was great. I've had it two weeks so far I've cut through fiberglass insulation like a box cutter, opened boxes and popped insulation staples out like nobodys business. With my piranha I wouldn't have dared to pop staples with it or treat it like a $20 knife for that matter. But my mini griptilion seems to be asking for me to use it like I would any knife. So far it's as sharp as I purchased it despite my everyday abuse. I am how ever giving 4 stars as after two weeks my belt clip which for smaller knifes rest in the watch pocket the belt clip is losing paint as my prianha did after six months daily use. So I am unsure the difference in I assume powder coating? Of the belt clip but that is a turn down but in no way is a diss on the blade or retention of edge just looks. So five star for quality of blade. 4 because of belt clip.",Great knife.,1483660800,"{'Color:': ' Black', 'Style Name:': ' Plain Edge/Satin Finish'}",,,box second look fiberglass pop hand foot i've week use star belt ask way like ever abuse edge open popped six insulation clip sturdy treat sheep's seem paint everyday lose great blade feel mine daily dis box star coat unsure despite business turn quality nobodys sharp cut far knife piranha first knife month watch purchase would give powder small dared mini prianha griptilion matter five rest retention benchmade pocket two cutter assume staple offer difference look
