,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
1875,291861,5,False,"11 24, 2009",ACYR6O588USK,B001CAR2S0,Groovin&#039; guy,"I'm not a potato chip addict, but sometimes like them as a snack.  I chose these because I'd never tried them before.  They are delicious, zesty, slightly sweet and spicy. It's like a combination of sweet and tart at once. The oils in these chips are better for health. It is hard to put the bag down.  They are made in Detroit Michigan and contain no trans fats, that's good enough for me. Try them.",Zesty and Spiced,1259020800,2.0,"{'Size:': ' 1-Ounce Bags (Pack of 60)', 'Flavor:': ' Barbecue'}",,addict chip choose enough sweet delicious snack zesty hard i'd chip contain good never slightly potato i'm combination detroit like good tried tart put spicy oil sometimes that's bag health try fat make michigan trans
1876,1015619,3,False,"09 1, 2016",A2YDHE4A7AASZ6,B01GGHY98E,Alex,"The sea salt flavor is tasty, with relatively low sodium for something CALLED salt flavor (I think it's about 110mg per package). I also like how simple the ingredients list is: popcorn, oil, salt. The cheese flavor is pretty good too, but pretty mild. If you've had the regular smart food cheese popcorn (the one loaded with fat and calories) this pales in comparison - however there are no weird chemical tastes like some other light cheese popcorn brands have. It's a light and tasty snack. Popcorn, oil, maltodextrin, cheddar cheese, reduced lactose whey, salt, whey, whey protein concentrate, buttermilk, potassium chloride, natural flavors, yeast extract, lactic acid, and citric acid. I'm not so much a fan of the salted caramel flavor. It has a weird sweetness to it - probably from the stevia - and a weird dusty quality like the others. The salt flavor is strong (which I actually like) but the caramel is just strange. Fortunately, there aren't very many packages of it in this variety box. For some reason, many of the ingredients in this flavor are organic?? Popcorn, oil, sugar, brown sugar, sea salt, organic maltodextrin, organic butter, organic skim milk, sunflower oil, organic cream, natural flavors, stevia extract. All of these bags are 70 calories each, and you get a decent serving size. The biggest problem I had with these was, like a previous reviewer, my box showed up VERY close to the expiry date. My box arrived 8/31/16 and these all say 9/20/16... Fortunately, I'll be able to use these up before then, but if I was living alone it would be more of a problem. The popcorn itself is pretty good, but I don't think I'll be buying from amazon again, since I'm not confident they'll give me enough time to actually eat the darn things!",I also like how simple the ingredients list is,1472688000,8.0,{'Flavor:': ' Variety Pack'},"['https://images-na.ssl-images-amazon.com/images/I/81QaWEOr4RL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/719va5dSSYL._SY88.jpg']",give mild weird snack buttermilk much sunflower i'll use natural acid milk sea darn like however chemical smart reviewer cheese salt actually think calorie others show protein lactic get many enough fat flavor problem something cream buying simple brown whey extract size date fortunately taste box dusty concentrate eat food citric serve thing one caramel package quality reduce relatively regular low sweetness reason able good strange confident probably load list amazon light variety alone they'll butter organic time flavor would live package maltodextrin also fan close potassium decent sodium brand skim arrive per big bag lactose salt ingredient cheddar expiry i'm oil since yeast previous stevia call comparison popcorn sugar say strong pale tasty chloride pretty
1877,8512,5,True,"08 4, 2013",A1GXVVHTK78LGQ,B000168QTU,Deb1987,"This is one of my favorite herbal teas.  It has a nice peach flavor & aroma.  It tastes good unsweetened, which helps decrease my sugar consumption.",Nice peach flavor.,1375574400,,"{'Size:': ' 20 Count (Pack of 6)', 'Flavor:': ' Country Peach Passion'}",,help favorite nice good flavor aroma herbal taste unsweetened teas one sugar consumption peach decrease
1878,117607,4,True,"02 17, 2012",A3QHJ0HHLTZT92,B000I04D5K,chemdaxs,"These arrived quickly and were quite fresh. The individually wrapped fortune cookies were well sealed - each baggie around the cookie was full of air, protecting the cookie and its uniformity. Maybe i'm going into a little too much detail here, but the jiist is - there weren't any broken cookies. The citrus flavor is faint, but pleasant. While I do think the standard vanilla cookie tastes better, it's a welcomed flair. Be forewarned, these cookies just show up in one big box (see picture) with the cookies loosely packed, so make sure you've got a storage space for the bulk, and a tray/dish for a dozen or so you'll want to keep in the pantry.",Citrus flavor is nice....,1329436800,7.0,"{'Size:': ' (Bulk Pack), 400-Count Individually Wrapped Cookie', 'Flavor:': ' Citrus'}",['https://images-na.ssl-images-amazon.com/images/I/61aJktKpV3L._SY88.jpg'],air protect much detail maybe storage quite welcome sealed space bulk think individually vanilla loosely baggie flavor big sure wrap good taste box packed little tray/dish picture one dozen fortune pantry go quickly want full pleasant get cooky forewarn standard jiist see arrive fresh make broken i'm around uniformity faint well cookie citrus show flair keep
1879,170702,5,True,"12 6, 2010",A1VFPO10Y2KSPO,B000V1JVCG,Loriann,"I really liked this dinner. The chicken is very good quality and tasty. The gravy is really good. The stuffing is a bit moist but the taste is very good. I actually liked it alot. I know the sodium is a bit high, but the meal was piping hot and ready to eat in 90 seconds. What more can you ask for? I will buy these again. They are great for work or when you are just so tired and don't feel like going to the store. They keep forever.",Hormel Chicken and Stuffing Dinner,1291593600,,{'Flavor:': ' Chicken Breast & Dressing'},,know gravy meal high forever go good second chicken tired dinner store taste great work ready stuff bit feel like moist pip eat really ask buy like actually sodium tasty quality alot hot keep
1880,1113514,5,True,"02 22, 2017",AKF0XPE8MR82D,B00IWLBGCA,Universe,"It's good, and fresh, surely you can't beat the price!",Love it,1487721600,2.0,,,can't beat surely price good fresh
1881,719325,5,True,"04 21, 2015",A1M1FQMFGYPL76,B00DRA8HWI,janet721,Don't even miss regular pasta--this is delicious.,As good as regular pasta,1429574400,,"{'Size:': ' 12 Ounce Boxes (Pack of 12)', 'Flavor:': ' Elbows'}",,regular miss pasta--this delicious even
1882,1477,5,True,"08 22, 2016",A18U05IGMK1FVV,B0000CNU0C,Alvin English,This is instant fish broth.  It has earned a permanent place in my kitchen.,Good Stuff!,1471824000,,,,place broth permanent kitchen instant earn fish
1883,269197,5,True,"10 9, 2011",AK970G8NHEU8G,B0014GNS94,Sunny,"If you're looking for the larger soup cans and want them for a good price, this is it.  It's delicious, meaty, and there's 12 of them for just about 20ish dollars. Nothing else to say about it, really.",A hefty quantity of great food for a good price!,1318118400,,,,else nothing meaty large delicious good price soup dollar want there's really say can look
1884,275675,1,True,"08 1, 2014",A10MT4RRHQU01S,B001650XUK,Cindy,"When I received these three plastic containers, they had expired in early May.  It is now August.  I received a refund from the purchase.","Kraft Grated Parmesan, Reduced Fat, 8-Ounce Canister (Pack of 3)",1406851200,,"{'Size:': ' 8 Ounce (Pack of 3)', 'Flavor:': ' Reduced Fat Grated Parmesean'}",,plastic container refund expire early purchase three may august receive
1885,1142554,3,True,"09 4, 2018",A3VG8UWSBVT0LY,B01FL15MMI,Starr,My birds love them and they do great in recipes.,Birds love them,1536019200,,,,bird great love recipe
1886,304442,5,True,"06 22, 2014",AQWGPMAVFWHDZ,B001E5E3AI,Gayle,"I loved the original Skinners Raisin Bran from the 1940's.  This is the closest to it that I can find.  Better even than what is now labeled as Skinners Raisin Bran which tastes to me like it is changed from the original.  If you compare this to other raisin brans, this seems best to me.",The best,1403395200,2.0,"{'Size:': ' 1 Pack', 'Flavor:': ' Raisin Bran'}",,close compare label raisin bran seem find best bran skinner like good love taste change even original
1887,1081933,5,True,"06 9, 2018",ANJTWFLZWDXBW,B0072HVZEO,thomas kunes,great,Five Stars,1528502400,,"{'Size:': ' 1 Gallon', 'Flavor:': ' Apple cider Vinegar'}",,great
1888,438557,5,True,"08 18, 2012",A2VJGR6UAQTG46,B003ZRXQSI,Michael Scriven,"I've been using this product for more than 50 years, and it's pretty well unchanged; a great add-on for cocktails, and, for me, a great way to make water more interesting without adding significant amounts of sugar.",Tried and true,1345248000,4.0,,,cocktail year make add great i've way without interest unchanged add-on use well significant sugar product water amount pretty
1889,5793,5,True,"12 5, 2014",AXHRF5MEIRYFE,B00014ECZ4,AngelL424,I love this tea.  I drink it when I feel a bit unsettled or just want that gingery zing.  It is a bit spicy.,Nice,1417737600,,,,gingery tea zing bit feel want spicy unsettle love drink
1890,903992,4,True,"06 18, 2016",AGAJCSST783ZP,B00T8IQP90,Aunt B,"Happy to received this at my doorstep.  I decided to give this a go as I want sweet flavor but not all those carbs.  the bag is... Well, it is ""small/thin"" compared to a bag of sugar in the store.  It is a very fine powder.  Does it really taste like sugar?? **. Not 100%... But is is Sweet and... I do not detect any of that after taste a lot of non-sugars leave behind. *** I dipped my finger in the bag first thing and tasted it.  Sweet!  No bitterness.  No after-taste.  So far so good!  I put it in my coffee and it does the job!",Sweet! Looks like a Fine Powder,1466208000,5.0,"{'Size:': ' 16', 'Flavor:': ' Baking'}","['https://images-na.ssl-images-amazon.com/images/I/71KjC2xRvzL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/719PpIKLyEL._SY88.jpg']",give compare far sweet finger thing good flavor store non-sugars taste first want small/thin like doorstep decide happy carbs detect behind put really bag go well sugar bitterness fine lot powder taste after-taste dipped leave receive job coffee
1891,158783,5,True,"12 29, 2012",A206LQVOINVWBL,B000R93KKG,wtcrescuer,"These were one of my stocking stuffer gifts this year for loads of folks and they all loved it... FRESH, EASY TO PREPARE AND TASTY.... MERRY CHRISTMAS!",STOCKING STUFFERS TARTS,1356739200,,,,folk fresh prepare christmas merry stuffer load loved gift one year easy stocking tasty
1892,662756,4,True,"09 25, 2014",A1U1G73EI5IRZF,B00BN6BX9M,Victor,Not bad but I do not like the hard fruit. Only the coconuts water will be better.,Four Stars,1411603200,,,,well fruit coconuts hard water like bad
1893,549092,5,True,"10 22, 2016",A14HY28K3ZUY7W,B005YVU6FY,Terri,Has really good taste and allows people eating low carb to eat some bread type foods.,Five Stars,1477094400,,{'Size:': ' 3 lb Box'},,taste carb low eat good allows bread really people food type eat
1894,776516,5,True,"03 9, 2016",A1ZBG89PEJPHNK,B00GODIBMQ,Amazon Customer,"I normally get Reed's ginger chews but wanted to try different flavors so I got these and they are amazing. I really thought I'd hate the peanut butter flavor but it's not as bad as I expected, it's definitely my least favorite but it still tastes pretty good like a vintage peanut candy flavor. All of the flavors have a very vintage taste and I love that. They don't taste like the artificial flavoring most candies have. They also all have a perfect ginger/flavor ratio.",So impressed with these flavors,1457481600,,"{'Size:': ' 16 Ounces', 'Package Type:': ' Frustration-Free Packaging'}",,normally least get favorite flavoring chew good i'd ginger flavor definitely ginger/flavor taste think reed's different amaze want like butter hate taste get flavor candy candy really bad also artificial expect love still try vintage perfect ratio peanut pretty
1895,259258,5,True,"12 24, 2015",A3M7RTBWJ32RBQ,B0012ONFRS,MattManAlive,"Excellent product and a good price.  Look for the coupons.  If you have not tried ""prime pantry"" yet, you are missing out.  Not only is there a great selection of products, it actually saves you money by keeping you focused on your shopping list and prioritizing the items.  One of the biggest expenses for my family is buying as many item on impulse as we do our shopping list.  Prime pantry removes the temptation of buying items, buy color, packing, or other sales gimmicks.  It also has a very cool calculator that tells you exactly how much room is left in your pantry box, and makes excellent suggestions for what to fill it with.  Try it, you won't be disappointed.",Excellent product and a good price,1450915200,4.0,,,product fill much focus prioritize actually product try room pack coupon many tell buy great disappointed color money box leave keep one miss shopping pantry good calculator list item price prime cool remove sale expense item buy also save big yet try gimmick look excellent temptation make exactly impulse suggestion selection family
